,NumberOfInstances,LogNumberOfInstances,NumberOfClasses,NumberOfFeatures,LogNumberOfFeatures,NumberOfInstancesWithMissingValues,PercentageOfInstancesWithMissingValues,NumberOfFeaturesWithMissingValues,PercentageOfFeaturesWithMissingValues,NumberOfMissingValues,PercentageOfMissingValues,NumberOfNumericFeatures,NumberOfCategoricalFeatures,RatioNumericalToNominal,RatioNominalToNumerical,DatasetRatio,LogDatasetRatio,InverseDatasetRatio,LogInverseDatasetRatio,ClassProbabilityMin,ClassProbabilityMax,ClassProbabilityMean,ClassProbabilitySTD,SymbolsMin,SymbolsMax,SymbolsMean,SymbolsSTD,SymbolsSum,KurtosisMin,KurtosisMax,KurtosisMean,KurtosisSTD,SkewnessMin,SkewnessMax,SkewnessMean,SkewnessSTD,ClassEntropy,LandmarkLDA,LandmarkNaiveBayes,LandmarkDecisionTree,LandmarkDecisionNodeLearner,LandmarkRandomNodeLearner,Landmark1NN,PCAFractionOfComponentsFor95PercentVariance,PCAKurtosisFirstPC,PCASkewnessFirstPC
973,178.0,5.181783550292085,2.0,13.0,2.5649493574615367,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.07303370786516854,-2.6168341928305483,13.692307692307693,2.6168341928305483,0.398876404494382,0.6011235955056179,0.5,0.101123595505618,0.0,0.0,0.0,0.0,0.0,-1.089675791916215,2.012806211881947,-0.026964649305632225,0.8731059293470506,-0.3046892881393433,1.0889153480529783,0.34721055526572925,0.4509788079839693,0.9702895375408072,0.9888888888888888,0.9551943584451325,0.910061919504644,0.8838149294805643,0.6010319917440661,0.9496044031647748,0.7692307692307693,-1.2539020776748655,-0.10062389820814133
998,57.0,4.043051267834549,2.0,10.0,2.302585092994046,1.0,0.017543859649122806,1.0,0.1,1.0,0.0017543859649122807,4.0,6.0,0.6666666666666666,1.5,0.17543859649122806,-1.7404661748405046,5.7,1.7404661748405046,0.42105263157894735,0.5789473684210527,0.5,0.07894736842105265,2.0,10.0,5.666666666666668,2.9814239699997187,34.0,-0.2521270382782137,0.6371265932563959,0.2787034769603527,0.3829588652470546,0.07516827434301376,0.881378173828125,0.5051209405064583,0.3313165657776036,0.9819407868640976,0.6985714285714285,0.6071428571428571,0.6209523809523809,0.6071428571428571,0.5614285714285714,0.589047619047619,0.5,-0.6910374164581299,0.14287026226520538
740,1000.0,6.907755278982138,2.0,10.0,2.302585092994046,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.01,-4.605170185988091,100.0,4.605170185988092,0.44,0.56,0.5,0.060000000000000026,0.0,0.0,0.0,0.0,0.0,-1.2566079779030048,1.9102465046882848,-0.7052555417093768,0.9617560153522402,-0.041490238159894936,1.4147549867630005,0.22865469586104156,0.4563307102837938,0.9895875212220556,0.6679999999999999,0.6619999999999999,0.865,0.7060000000000001,0.5389999999999999,0.7569999999999999,0.7,-0.12752079963684082,0.6515749096870422
4550,1080.0,6.984716320118267,8.0,80.0,4.382026634673881,528.0,0.4888888888888889,49.0,0.6125,1396.0,0.01615740740740741,77.0,3.0,25.66666666666667,0.03896103896103896,0.07407407407407407,-2.602689685444384,13.5,2.602689685444384,0.09722222222222222,0.1388888888888889,0.125,0.012028130608117206,2.0,2.0,2.0,0.0,6.0,-0.7396033917451206,62.253742675478954,6.001359558951343,15.054691354171839,-0.5906390547752379,4.732316493988037,0.7757175836179938,1.2499797221680935,2.9930267873165555,0.8753667953667954,1.0,1.0,0.27799227799227794,0.22705276705276706,0.7621621621621621,0.4,-0.05382823944091797,-0.0612839013338089
1428,32561.0,10.390870532175569,2.0,123.0,4.812184355372417,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.003777525260280704,-5.578686176803153,264.7235772357724,5.578686176803153,0.2408095574460244,0.7591904425539756,0.5,0.2591904425539756,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.7963839552022132,0.8447531927075985,0.5100887881629361,0.7972114021661152,0.7591904489970196,0.7591904489970196,0.7874450154232162,0.7723577235772358,-1.1269348859786987,-0.001537031726911664
4544,1059.0,6.965080345601407,7.0,117.0,4.762173934797756,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.11048158640226627,-2.2029064108036502,9.051282051282053,2.2029064108036502,0.0018885741265344664,0.7582625118035883,0.14285714285714285,0.2542413984472592,0.0,0.0,0.0,0.0,0.0,-0.27190718414483195,65.44538774547584,9.130391852610318,8.235841732807982,-1.9287482500076292,6.743496894836426,1.9637439790794735,1.3688111251995423,1.222081426588118,0.7858336691273966,0.4171835928648137,0.7199086336713452,0.7585074736852795,0.7585074736852795,0.7162028481919126,0.3247863247863248,10.883460998535156,2.711113691329956
754,100.0,4.605170185988092,2.0,5.0,1.6094379124341005,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.05,-2.9957322735539913,20.0,2.9957322735539913,0.46,0.54,0.5,0.040000000000000015,0.0,0.0,0.0,0.0,0.0,-1.322207874281231,-0.9225383766073708,-1.073170449771944,0.14383014884441594,-0.13129952549934387,0.3495956659317017,0.015503790974617003,0.17822968410049694,0.9953784388202258,0.8517171717171717,0.8649494949494951,0.7257575757575757,0.6423232323232324,0.5504040404040403,0.8722222222222221,1.0,-0.16756367683410645,0.2607941925525665
3565,992.0,6.899723107284872,8.0,1024.0,6.931471805599452,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,0.0,0.0,0.0,1.032258064516129,0.03174869831458027,0.96875,-0.0317486983145803,0.0010080645161290322,0.4233870967741936,0.125,0.13681017689657224,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,2.142222742983992,0.28518401162733675,0.4095376314132305,0.3864343064631409,0.4143115377170766,0.4235394288735391,0.4024300758513537,0.33984375,-0.7986555099487305,0.08881364017724991
1372,1000000.0,13.815510557964275,2.0,36.0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,3.6e-05,-10.231991619508165,27777.777777777777,10.231991619508165,0.478125,0.521875,0.5,0.021874999999999974,2.0,3.0,2.055555555555556,0.2290614236454256,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998618854965042,0.8799690270379971,0.7617394991461739,0.96320012461632,0.5481527438348153,0.5069758510106975,0.9499901139149992,0.7777777777777778,-0.3166239261627197,0.03833380341529846
3203,230.0,5.4380793089231965,6.0,1024.0,6.931471805599452,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,0.0,0.0,0.0,4.452173913043478,1.4933924966762575,0.224609375,-1.4933924966762575,0.004347826086956522,0.28695652173913044,0.16666666666666666,0.1101830597608592,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,2.179531566153196,0.2226397587919327,0.354168946995034,0.3779578899361508,0.438006993006993,0.28750476335258945,0.3668466099118273,0.1220703125,-1.5041860342025757,0.3316833972930908
3217,2256.0,7.721348612617949,12.0,1024.0,6.931471805599452,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,0.0,0.0,0.0,0.4539007092198582,-0.7898768070184965,2.203125,0.7898768070184964,0.00044326241134751767,0.2712765957446808,0.08333333333333333,0.10669588045731054,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,2.4252818280351978,0.3625305132830167,0.37757063540531133,0.44303673499504576,0.3272979891725448,0.2744510570884946,0.4509688275983365,0.44140625,-1.0406168699264526,0.2467786818742752
1400,1000000.0,13.815510557964275,7.0,25.0,3.218875824868201,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,1.5,0.6666666666666666,2.5e-05,-10.596634733096073,40000.0,10.596634733096073,0.002441,0.323554,0.14285714285714285,0.10934656904987734,2.0,22.0,6.0,5.796550698475777,60.0,-0.9792095515267968,7.464864155822049,0.9089192620385468,2.03479708541225,-0.5891397595405579,2.558943271636963,0.7644925501197577,0.7789542158925358,2.303799569385121,0.5216138773440994,0.4731634458002769,0.5666241156391797,0.3476743629963712,0.3794476346035153,0.4914377662410191,0.68,-1.2114062309265137,0.08491888642311096
1366,1000000.0,13.815510557964275,6.0,38.0,3.6375861597263857,0.0,0.0,0.0,0.0,0.0,0.0,6.0,32.0,0.1875,5.333333333333333,3.8e-05,-10.177924398237886,26315.78947368421,10.177924398237886,0.0005549999999999999,0.759652,0.16666666666666666,0.26780334439140635,1.0,9.0,2.3125,2.037730048362638,74.0,-1.1521802112588695,5.947458635060986,2.180211371881955,2.6145914101936065,0.07718244194984436,2.75527286529541,1.5991940249999363,0.9659751285902752,1.2034178134061595,0.7918841074735978,0.7518691738840155,0.9002132648278878,0.759652000147509,0.759652000147509,0.8835882044649486,0.3157894736842105,-0.3133411407470703,0.8686667084693909
768,100.0,4.605170185988092,2.0,25.0,3.218875824868201,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.25,-1.3862943611198906,4.0,1.3862943611198906,0.45,0.55,0.5,0.05000000000000002,0.0,0.0,0.0,0.0,0.0,-1.3668582602528112,0.8072033699851606,-1.030298655098913,0.4694405382236605,-0.3025432527065277,1.185724854469299,0.11166673966683448,0.3115515631039046,0.9927744539878084,0.5727272727272728,0.5434343434343435,0.6696969696969697,0.4696969696969697,0.6131313131313132,0.5575757575757575,0.8,-0.6880917549133301,0.4705647230148315
3571,386.0,5.955837369464831,6.0,1024.0,6.931471805599452,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,0.0,0.0,0.0,2.6528497409326426,0.9756344361346224,0.376953125,-0.9756344361346222,0.010362694300518135,0.5051813471502591,0.1666666666666667,0.1867183036083599,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,1.6541838985204742,0.3639547038327526,0.5088666279519938,0.4673925667828107,0.4732288037166086,0.5066879597367402,0.33850851722802944,0.19921875,-0.8700170516967773,0.15826483070850372
3388,147.0,4.990432586778736,7.0,1024.0,6.931471805599452,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,0.0,0.0,0.0,6.965986394557822,1.9410392188207168,0.1435546875,-1.9410392188207168,0.006802721088435374,0.2789115646258503,0.14285714285714285,0.1070058667327565,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,2.3227880635495417,0.35577533577533577,0.4751236263736264,0.4982005494505494,0.4436111111111111,0.3025946275946276,0.4929029304029304,0.0771484375,-0.5728254318237305,1.034083127975464
813,1000.0,6.907755278982138,2.0,5.0,1.6094379124341005,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.005,-5.298317366548036,200.0,5.298317366548036,0.43700000000000006,0.563,0.5,0.06299999999999997,0.0,0.0,0.0,0.0,0.0,-1.1996570525590375,1.1418677847968155,-0.3993674993503245,0.8866387247681125,-0.047704853117465966,1.2450706958770752,0.3793351106345654,0.5128776580798271,0.9885173903891564,0.6568987898789879,0.656979597959796,0.8749022902290229,0.7080826082608259,0.607906290629063,0.879941894189419,0.6,-0.3569159507751465,0.5572468638420105
807,8192.0,9.010913347279288,2.0,8.0,2.079441541679836,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0009765625,-6.931471805599452,1024.0,6.931471805599452,0.4912109375,0.5087890625,0.5,0.0087890625,0.0,0.0,0.0,0.0,0.0,-1.2000097276906276,-1.1764889232556346,-1.190848370730988,0.007232804078841905,-0.03599266707897186,0.010221085511147976,-0.002423223471851088,0.013746261457625659,0.9997770990046064,0.7324177178497651,0.7358380139350977,0.7673382351774027,0.6893357157019271,0.5545618073526715,0.8085902197867728,1.0,-0.34836339950561523,0.004279754590243101
40830,403.0,5.998936561946683,2.0,37.0,3.610917912644224,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,36.0,0.027777777777777776,0.09181141439205956,-2.3880186493024587,10.891891891891891,2.3880186493024587,0.07692307692307693,0.9230769230769232,0.5,0.4230769230769231,2.0,2.0,2.0,0.0,2.0,-1.5230552400501296,60.62016593791596,12.704382728050547,15.556845098734572,-1.2671562433242798,7.269940853118896,2.602448660052485,1.7023482548837083,0.3912435636292556,0.8834030197444832,0.8363879210220674,0.885781068524971,0.9106591173054588,0.9231591173054589,0.8559001161440186,0.2972972972972973,4.198358058929443,1.8807212114334104
634,100.0,4.605170185988092,4.0,10.0,2.302585092994046,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.1,-2.302585092994045,10.0,2.302585092994046,0.04,0.64,0.25,0.2305428376679701,0.0,0.0,0.0,0.0,0.0,-1.34941494689567,0.7249422440648488,-0.9435810263935858,0.6045422237521394,-0.18971966207027435,0.8880492448806763,0.1662780299782753,0.27718264933937603,1.4429539174208892,0.6541666666666666,0.7702777777777777,0.7119444444444445,0.6863888888888889,0.635,0.6433333333333333,0.8,-0.7149682044982909,0.15716496109962466
152,1000000.0,13.815510557964275,2.0,10.0,2.302585092994046,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1e-05,-11.512925464970227,100000.0,11.512925464970227,0.499993,0.500007,0.5,6.999999999979245e-06,0.0,0.0,0.0,0.0,0.0,-1.2013933928057212,-1.1991221016982032,-1.2003027939164366,0.00076436811157046,-0.002659241901710629,0.0004908369155600667,-0.0005960880385828205,0.0008541760525398321,0.999999999858616,0.6634187722380215,0.6620967707879502,0.5881428917544846,0.5145599488106678,0.5962605875142808,0.5926828870947479,1.0,-0.20972871780395508,-0.00453084334731102
9,205.0,5.3230099791384085,6.0,25.0,3.218875824868201,46.0,0.22439024390243906,7.0,0.28,59.0,0.011512195121951221,15.0,10.0,1.5,0.6666666666666666,0.12195121951219512,-2.1041341542702074,8.2,2.1041341542702074,0.014634146341463415,0.3268292682926829,0.16666666666666666,0.10245515423404952,2.0,22.0,6.0,5.796550698475777,60.0,-0.4621871199317282,5.148032394996252,1.348636201205499,2.0533771231822606,0.06266152858734131,2.59171986579895,0.9504144903686312,0.7763368552786335,2.2724740187830283,0.5585750360750361,0.457005772005772,0.6402092352092352,0.4615079365079365,0.4615079365079365,0.574577922077922,0.36,-1.2052042484283447,0.2298825830221176
1548,2500.0,7.824046010856294,3.0,100.0,4.605170185988092,0.0,0.0,0.0,0.0,0.0,0.0,58.0,42.0,1.380952380952381,0.7241379310344828,0.04,-3.218875824868201,25.0,3.218875824868201,0.0784,0.4692,0.3333333333333333,0.1803955160812547,2.0,6.0,4.0,1.4142135623730951,168.0,-1.9999974966022904,0.3538195243295319,-1.1427903554047047,0.5377523087374545,-0.6529536843299866,1.2822262048721311,0.06732705475336967,0.393208838194154,1.3178953215268463,0.4931678463426844,0.4947886402753873,0.5724345913344138,0.5592696893436009,0.4848299735081476,0.4495832335603083,0.85,-0.4195263385772705,0.05855436995625496
146,1000000.0,13.815510557964275,2.0,34.0,3.5263605246161616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,3.4e-05,-10.289150033348113,29411.764705882357,10.289150033348113,0.358975,0.641025,0.5,0.14102499999999998,1.0,3.0,2.9411764705882355,0.33791544979635457,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.941829071664989,0.8865039995686506,0.8517530003751752,0.9493559991549356,0.8231250018923124,0.6468510055146852,0.9552290001255228,0.8529411764705882,-1.3200894594192505,0.19802185893058774
3439,948.0,6.854354502255021,6.0,1024.0,6.931471805599452,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,0.0,0.0,0.0,1.080168776371308,0.0771173033444312,0.92578125,-0.07711730334443129,0.0010548523206751054,0.7352320675105485,0.16666666666666666,0.2575762752547422,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,1.2889927985710183,0.4286048344066192,0.6967249861140229,0.6752157518151133,0.7322342263747117,0.735342345224764,0.6647868365906177,0.4189453125,3.2022018432617188,1.7682195901870728
620,1000.0,6.907755278982138,5.0,25.0,3.218875824868201,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.025,-3.688879454113936,40.0,3.688879454113936,0.005,0.67,0.2,0.2419950412715104,0.0,0.0,0.0,0.0,0.0,-1.2560960235043168,-0.8017874989913389,-1.178369902867318,0.08146531699340265,-0.07312777638435364,0.12558157742023468,0.006202187407761812,0.045027970636864985,1.3975083788844818,0.6389363606228571,0.7030638958253569,0.7153294080908692,0.6701876670260064,0.6701876670260064,0.5710788425781355,0.92,-0.808152437210083,-0.052764616906642914
40824,195.0,5.272999558563747,2.0,20.0,2.9957322735539913,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.10256410256410256,-2.277267285009756,9.75,2.277267285009756,0.4666666666666667,0.5333333333333333,0.5,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,-1.8132474428756193,123.8587795894777,17.920223108722844,29.214087353512213,-0.1405387967824936,10.63343906402588,2.94516946002841,2.5544082777266066,0.9967916319816368,0.6739097744360901,0.6676691729323309,0.5822556390977445,0.7041979949874687,0.611328320802005,0.6826691729323309,0.6,6.5509395599365225,1.9373387098312376
608,1000.0,6.907755278982138,6.0,10.0,2.302585092994046,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.01,-4.605170185988091,100.0,4.605170185988092,0.005,0.7120000000000001,0.16666666666666666,0.247851882291734,0.0,0.0,0.0,0.0,0.0,-1.2566082167991317,1.9102470906212248,-0.7052554799575285,0.9617561744369008,-0.04149021208286285,1.41475510597229,0.228654720261693,0.456330736144962,1.3739479262229195,0.6874652052048851,0.7121815699862499,0.8038582284742709,0.7123254246983632,0.7123254246983632,0.6992373920026541,0.7,-0.12752079963684082,0.6515750288963318
1206,1000000.0,13.815510557964275,7.0,36.0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,3.6e-05,-10.231991619508165,27777.777777777777,10.231991619508165,0.00031299999999999996,0.24050500000000002,0.14285714285714285,0.0926392540116593,0.0,0.0,0.0,0.0,0.0,-0.9160740603638337,1.3001877702166889,-0.14508011733551235,0.7548610062361452,-0.7138459086418152,0.8702793121337891,0.018798492486692138,0.5480911548450601,2.4007528660924464,0.7936340107008203,0.7450500024775012,0.7701900133196863,0.4169399977301643,0.3971390002506375,0.7941280017412583,0.7222222222222222,-1.0201905965805054,-0.05234359204769135
1560,2126.0,7.661997558901893,3.0,35.0,3.555348061489413,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.016462841015992474,-4.106649497412478,60.74285714285714,4.106649497412478,0.08278457196613359,0.7784571966133584,0.3333333333333333,0.31557851942549303,0.0,0.0,0.0,0.0,0.0,-1.36566920970774,298.717588024356,17.695781964448976,51.826888867784405,-0.9944761395454408,17.341209411621097,2.390501956162708,3.4054473484872383,0.9742047584181182,0.9840257784470922,0.9340215998749772,0.9774438587943484,0.8705900185612174,0.7808398888165531,0.9802608849714309,0.6285714285714286,0.21538877487182614,0.5080000758171082
3377,58.0,4.060443010546419,6.0,1024.0,6.931471805599452,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,0.0,0.0,0.0,17.655172413793107,2.871028795053033,0.056640625,-2.871028795053033,0.017241379310344827,0.4482758620689655,0.16666666666666666,0.15822873445903687,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,1.954713785189749,0.27341269841269844,0.5303571428571429,0.6890873015873017,0.534920634920635,0.5136904761904761,0.567063492063492,0.029296875,1.9022488594055176,1.9549989700317385
3363,3048.0,8.022240916806537,7.0,1024.0,6.931471805599452,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,0.0,0.0,0.0,0.3359580052493438,-1.090769111207084,2.9765625,1.090769111207084,0.000984251968503937,0.33431758530183725,0.14285714285714285,0.1127027149751098,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,2.2669978904117807,0.3444608992434204,0.2540622715398323,0.3284219375645933,0.35974352511883845,0.3307516514833605,0.3463625831648328,0.5078125,4.080797195434569,2.1329927444458012
1574,270.0,5.598421958998375,2.0,13.0,2.5649493574615367,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.04814814814814815,-3.033472601536838,20.76923076923077,3.033472601536838,0.4444444444444444,0.5555555555555556,0.5,0.05555555555555558,0.0,0.0,0.0,0.0,0.0,-1.9979938555258852,4.783270831540642,0.3989464009046429,2.0024535491209003,-0.8738772869110107,2.3153154850006104,0.5617687266606551,0.9771815484928936,0.9910760598382222,0.8407407407407408,0.8407407407407407,0.7481481481481482,0.7185185185185186,0.5444444444444444,0.7666666666666666,0.9230769230769232,-0.7791221141815186,0.29733410477638245
1212,1000000.0,13.815510557964275,2.0,44.0,3.7841896339182615,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,4.4e-05,-10.031320924046012,22727.272727272728,10.031320924046012,0.2813,0.7187,0.5,0.2187,0.0,0.0,0.0,0.0,0.0,0.5419132024134936,4.874196752569799,2.3270319937730197,1.149154632560395,-2.1336357593536377,-0.7040092349052429,-1.4160098040645772,0.3678033204638657,0.8572161103554113,0.724862,0.608835,0.7484069999999999,0.7187,0.7187,0.6356379999999999,0.9090909090909092,0.727952241897583,1.0427321195602417
3405,80.0,4.382026634673881,4.0,1024.0,6.931471805599452,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,0.0,0.0,0.0,12.8,2.5494451709255714,0.078125,-2.5494451709255714,0.0125,0.9125,0.25,0.3827327723098716,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.5487131849093466,0.2276587301587301,0.9291161616161616,0.8803427128427128,0.9048304473304472,0.9291161616161616,0.9291161616161616,0.064453125,4.927581310272217,1.564909815788269
393,3075.0,8.031060180240619,6.0,12432.0,9.428029072607428,0.0,0.0,0.0,0.0,0.0,0.0,12432.0,0.0,0.0,0.0,4.042926829268293,1.3969688923668104,0.24734555984555984,-1.3969688923668104,0.08065040650406505,0.2943089430894309,0.16666666666666666,0.07843934572779078,0.0,0.0,0.0,0.0,0.0,-3.0,640.0627617078039,3.9858276244588593,13.14367299374902,-5.570484638214111,22.70100975036621,1.624215214084251,1.6042260890310502,2.4299146838433523,0.451156636297881,0.6796085708483581,0.7755842487650108,0.4666629736472767,0.2936619803751872,0.3537548756782944,0.15146396396396394,50.71046829223633,4.268439769744873
41051,2350.0,7.762170607138205,2.0,144.0,4.969813299576002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.06127659574468085,-2.792357307562204,16.319444444444443,2.792357307562204,0.5,0.5,0.5,0.0,1.0,2.0,1.6597222222222223,0.473802502872658,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9108141387802404,0.8030566420396928,0.9168115312183108,0.6576271186440678,0.5241996233521657,0.8775206431986092,0.19444444444444445,-0.3072214126586914,1.1943855285644531
3834,121.0,4.795790545596741,4.0,1024.0,6.931471805599452,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,0.0,0.0,0.0,8.462809917355372,2.135681260002712,0.1181640625,-2.135681260002712,0.02479338842975207,0.7272727272727273,0.25,0.2807105423361385,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,1.1837156270797151,0.3862420912420913,0.7573493173493174,0.6567132867132868,0.7762321012321013,0.7304745254745255,0.7883749583749584,0.0810546875,-0.5388617515563965,-0.12321939319372174
3820,1731.0,7.456454555176209,7.0,1024.0,6.931471805599452,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,0.0,0.0,0.0,0.5915655690352397,-0.5249827495767562,1.6904296875,0.5249827495767562,0.002310803004043905,0.29289428076256496,0.14285714285714288,0.11821961728060545,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,2.1992616488636254,0.21896557884149764,0.3034131156553826,0.3057780136970669,0.2877490323674218,0.2906000815590282,0.3279644219119499,0.447265625,4.777461528778076,2.179382801055908
387,414.0,6.025865973825314,9.0,6429.0,8.768574284141687,0.0,0.0,0.0,0.0,0.0,0.0,6429.0,0.0,0.0,0.0,15.528985507246375,2.7427083103163725,0.06439570695286981,-2.7427083103163725,0.014492753623188406,0.3188405797101449,0.1111111111111111,0.09236476908019316,0.0,0.0,0.0,0.0,0.0,-3.0,392.07743129506974,3.5161223426553323,12.514494118244105,-3.1192913055419917,19.669113159179688,1.5170634912143246,1.6116568037464851,2.70219994030844,0.3363797949274033,0.6173658557122585,0.8157345426614835,0.4478709058146185,0.3295460446885072,0.3139452989941353,0.030953491989422932,106.1493911743164,9.436646461486816
3808,14.0,2.6390573296152584,2.0,1024.0,6.931471805599452,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,0.0,0.0,0.0,73.14285714285714,4.292414475984193,0.013671875,-4.292414475984193,0.2857142857142857,0.7142857142857143,0.5,0.2142857142857143,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.8631205685666311,0.4,0.55,0.85,0.8,0.85,0.55,0.0068359375,9.036916732788086,3.318455457687378
350,36974.0,10.51797024191239,2.0,123.0,4.812184355372417,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0033266619786877266,-5.7057858865399735,300.6016260162602,5.7057858865399735,0.2400064910477633,0.7599935089522367,0.5,0.2599935089522367,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.7950510736032211,0.7456801540371629,0.5652993752114799,0.5079619319188391,0.7599935222937401,0.7599935222937401,0.6708695077191935,0.7723577235772358,-1.0276095867156982,0.1820840835571289
3149,124.0,4.820281565605037,5.0,1024.0,6.931471805599452,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,0.0,0.0,0.0,8.258064516129032,2.111190239994416,0.12109375,-2.111190239994416,0.04032258064516129,0.4032258064516129,0.2,0.12308892921508975,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,2.034617120801349,0.40500499500499504,0.5805827505827506,0.571012321012321,0.4093306693306693,0.3875291375291376,0.5721112221112221,0.072265625,-0.3659243583679199,0.626178503036499
422,8885.0,9.092119740588751,2.0,266.0,5.583496308781699,0.0,0.0,0.0,0.0,0.0,0.0,266.0,0.0,0.0,0.0,0.02993809791783905,-3.5086234318070533,33.402255639097746,3.5086234318070533,0.00022509848058525604,0.9997749015194148,0.5,0.4997749015194147,0.0,0.0,0.0,0.0,0.0,-3.0,8880.002751097561,473.04263816525986,1404.2753703086255,-2.1677281856536865,94.24439239501952,9.191122561476117,18.000721016217728,0.003052265327043223,0.9968484921771659,0.9997752808988764,0.999550308735702,0.9997752808988764,0.9997752808988764,0.9994374430610388,0.18045112781954886,5.950930595397949,1.5902199745178225
4154,14240.0,9.563810184965966,2.0,30.0,3.4011973816621555,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.002106741573033708,-6.162612803303811,474.66666666666674,6.162612803303811,0.0016151685393258426,0.998384831460674,0.5,0.4983848314606741,0.0,0.0,0.0,0.0,0.0,-1.2886621847224518,459.03026244739334,60.03726831409004,97.4116364630185,-7.564152240753174,11.340553283691404,-0.27265793348972994,3.247526083470902,0.017307546654274517,0.9993681745808456,0.9782297389941016,0.9978230329459742,0.9984552036057124,0.9983849788866112,0.9990169029360376,0.9,305.88787841796875,12.252110481262207
